FID,OBJECTID,SHAPE,ADRESSE,ANDERE_BEZEICHNUNG,ART_DER_ORGANISATION,ART_DES_BAUWERKS,ART_DES_EREIGNISSES,ART_DES_OBJEKTS,BENANNT_NACH,BEZIRK,BEZIRK_TXT,DATUM_BIS,DATUM_VON,EINLAGEZAHL,FRUEHERE_BEZEICHNUNG,KATEGORIE,KATEGORIE_TXT,LAGE,NAME_SEIT,PAGEID,PROMINENTE_BEWOHNER,PROMINENTE_PERSONEN,SEITENNAME,STADTPLAN,WEBLINK1,SE_ANNO_CAD_DATA
KULTURWIKIOGD.284401,284401,POINT (16.420804442604393 48.176883237547194),"11., Mautner-Markhof-Gasse 40/1",,,Gebäude,,,,11,,,,,,1,bauwerke,,,24391,,,Thurnhof,1,https://www.geschichtewiki.wien.gv.at/?curid=24391,
KULTURWIKIOGD.284402,284402,POINT (16.358092748474817 48.225938999428685),"09., Marktgasse 3-7/7",,,Gebäude,,,Thurygrund (Vorstadt),9,,,,,,1,bauwerke,,,24427,,,Thuryhof,1,https://www.geschichtewiki.wien.gv.at/?curid=24427,
KULTURWIKIOGD.284403,284403,POINT (16.341150368473034 48.21748968097341),"18., Jörgerstraße 4",,,Gebäude,,,,18,18,,,,,1,Bauwerke,,,40563,,,Thüringer Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=40563,
KULTURWIKIOGD.284404,284404,POINT (16.475846432043795 48.15830573649128),"11., Münnichplatz 5",,,Gebäude,,,Thürndln,11,11,,,,,1,bauwerke,,,24397,,,Thürnlhof,1,https://www.geschichtewiki.wien.gv.at/?curid=24397,
KULTURWIKIOGD.284405,284405,POINT (16.367526796864816 48.21180540129318),"01., Tiefer Graben 8-10",,,Gebäude,,,,1,1,,1965,,,1,Bauwerke,,,40507,"Ludwig van Beethoven,Karoline Pichler",,Tiefer Graben 10,1,https://www.geschichtewiki.wien.gv.at/?curid=40507,
KULTURWIKIOGD.284406,284406,POINT (16.367316041780384 48.211952766944826),"01., Tiefer Graben 9",,,Gebäude,,,,1,1,,1912,,,1,Bauwerke,,,40471,Jakob Daniel Tepser,,Tiefer Graben 11-15,1,https://www.geschichtewiki.wien.gv.at/?curid=40471,
KULTURWIKIOGD.284407,284407,POINT (16.36790734328441 48.21207086482772),"01., Tiefer Graben 12",,,Gebäude,,,,1,,,,,,1,bauwerke,,,40508,,,Tiefer Graben 12,1,https://www.geschichtewiki.wien.gv.at/?curid=40508,
KULTURWIKIOGD.284408,284408,POINT (16.36802553685941 48.21215968454697),"01., Tiefer Graben 14 TIGRA HOTEL GARNI",,,Gebäude,,,,1,1,,1970,,Zur Fortuna,1,Bauwerke,,,40526,,,Tiefer Graben 14,1,https://www.geschichtewiki.wien.gv.at/?curid=40526,
KULTURWIKIOGD.284409,284409,POINT (16.36813458036492 48.21224724765319),"01., Tiefer Graben 16",Hotel Tigra,,Gebäude,,,,1,1,,1781,,,1,Bauwerke,,,40527,,,Tiefer Graben 16,1,https://www.geschichtewiki.wien.gv.at/?curid=40527,
KULTURWIKIOGD.284410,284410,POINT (16.36813458036492 48.21224724765319),"01., Tiefer Graben 16",,,Gebäude,,,,1,1,,,,,1,Bauwerke,,,40472,,,Tiefer Graben 17,1,https://www.geschichtewiki.wien.gv.at/?curid=40472,
KULTURWIKIOGD.284411,284411,POINT (16.368237295558547 48.21232743802654),"01., Tiefer Graben 18",Hotel Tigra,,Gebäude,,,,1,1,,,,,1,Bauwerke,,,40528,Wolfgang Amadeus Mozart,,Tiefer Graben 18,1,https://www.geschichtewiki.wien.gv.at/?curid=40528,
KULTURWIKIOGD.284412,284412,POINT (16.36794078100005 48.2123976673838),"01., Tiefer Graben 19",Zum weißen Hahn,,Gebäude,,,,1,1,,1900,,,1,Bauwerke,,,40490,"Johann Georg Altschaffer,Alfred I. zu Windisch-Graetz",,Tiefer Graben 19,1,https://www.geschichtewiki.wien.gv.at/?curid=40490,
KULTURWIKIOGD.283620,283620,POINT (16.380876137213853 48.291518587457816),"21., Mayerweckstraße 2-8/35",,,Gebäude,,,Oskar Helmer,21,,,,,,1,bauwerke,,,26151,,,Oskar-Helmer-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=26151,
KULTURWIKIOGD.283621,283621,POINT (16.353828441838427 48.21131056338141),"08., Lenaugasse 19/1",,,Gebäude,,,Oskar Werner,8,8,,1847,,,1,Bauwerke,,,26168,"Franz Grillparzer,Cajetan Felder",,Oskar-Werner-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=26168,
KULTURWIKIOGD.283622,283622,POINT (16.321597601407035 48.164031389242126),"12., Hoffingergasse 26-28","Augustinerhof,Altmannsdorfer Schloß",,Gebäude,,,,12,12,,,,,1,Bauwerke,,,26368,,,Oswaldhof,1,https://www.geschichtewiki.wien.gv.at/?curid=26368,
KULTURWIKIOGD.283623,283623,POINT (16.291574300156935 48.212193119080915),"16., Johann-Staud-Straße 11",Ottakringerbad,,Gebäude,,,Ottakring,16,,,,,,1,bauwerke,,,26441,,,Ottakringer Bad,1,https://www.geschichtewiki.wien.gv.at/?curid=26441,
KULTURWIKIOGD.283624,283624,POINT (16.30609171118648 48.21457246496813),"16., Ottakringer Straße 242/1",,,Gebäude,,,,16,16,,,,Kölhof,1,Bauwerke,,,525,,,Ottakringer Freihof,1,https://www.geschichtewiki.wien.gv.at/?curid=525,
KULTURWIKIOGD.283625,283625,POINT (16.28140375738299 48.17904943159969),"13., Veitingergasse 9",,,Gebäude,,,Otto Glöckel,13,,,,,,2,organisationen,,,998,,,Otto-Glöckel-Schule,1,https://www.geschichtewiki.wien.gv.at/?curid=998,
KULTURWIKIOGD.283626,283626,POINT (16.40018225641952 48.22717030661498),"02., Engerthstraße 173-175 HOTEL",,,Gebäude,,,Otto Gratzl,2,20,,1954,,,1,Bauwerke,,,48716,,,Otto-Gratzl-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=48716,
KULTURWIKIOGD.283627,283627,POINT (16.38285856960651 48.236875966914866),"20., Pasettistraße 65",,,Gebäude,,,Otto Haas,20,,,,,,1,bauwerke,,,1017,,,Otto-Haas-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=1017,
KULTURWIKIOGD.283628,283628,POINT (16.396017147932852 48.20241121786251),"03., Hießgasse 13",,,Gebäude,,,,3,3,,1910,,,1,Bauwerke,,,1020,,,Otto-Hölzl-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=1020,
KULTURWIKIOGD.283629,283629,POINT (16.283460201003287 48.21647466854219),"16., Gallitzinstraße 100A",,,Gebäude,,,Otto König,16,16,,2003,,,1,Bauwerke,,,21381,,,Otto-Koenig-Warte,1,https://www.geschichtewiki.wien.gv.at/?curid=21381,
KULTURWIKIOGD.283630,283630,POINT (16.321494160779487 48.21127468375932),"16., Thaliastraße 86/1",,,Gebäude,,,Otto Koenig (Schriftsteller),16,16,,,,,1,Bauwerke,,,27280,,,Otto-König-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=27280,
KULTURWIKIOGD.283631,283631,POINT (16.34260908856362 48.201701099315),"07., Westbahnstraße 25/3",,,Gebäude,,,Otto Limanovsky,7,,,,,,1,bauwerke,,,27290,,,Otto-Limanovsky-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=27290,
KULTURWIKIOGD.283632,283632,POINT (16.417949676530863 48.17012329545829),"11., Hugogasse 20/2",,,Gebäude,,,Otto Mraz,11,11,,1964,,,1,Bauwerke,,,21383,,,Otto-Mraz-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=21383,
KULTURWIKIOGD.283633,283633,POINT (16.368927454855314 48.166531406582315),"10., Laxenburger Straße 98/7",,,Gebäude,,,Otto Planetta,10,,,,,,1,bauwerke,,,27295,,,Otto-Planetta-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=27295,
KULTURWIKIOGD.283634,283634,POINT (16.377722827205087 48.20782024986905),"01., Wollzeile 30",,,Gebäude,,,Reichsgrafen Paar,1,1,,1630,,,1,Bauwerke,,,1497,,,Paarpalais,1,https://www.geschichtewiki.wien.gv.at/?curid=1497,
KULTURWIKIOGD.283635,283635,POINT (16.346702615664565 48.212801702738865),"08., Schlesingerplatz 3",,,Gebäude,,,,8,8,,1706,,,1,Bauwerke,,,1501,,,Paarsche Reitschule,1,https://www.geschichtewiki.wien.gv.at/?curid=1501,
KULTURWIKIOGD.283885,283885,POINT (16.355125094224203 48.207260728717046),"08., Auerspergstraße 1",,,Gebäude,,,Gut Rotten,8,8,,1664,,,1,Bauwerke,,,29195,,,Rottenhof,1,https://www.geschichtewiki.wien.gv.at/?curid=29195,
KULTURWIKIOGD.283886,283886,POINT (16.40900933648581 48.21138141852326),"02., Am grünen Prater 7",,,Gebäude,,,,2,,,,,,1,bauwerke,,,29234,,,Rotunde,1,https://www.geschichtewiki.wien.gv.at/?curid=29234,
KULTURWIKIOGD.283887,283887,POINT (16.367642532062728 48.21818053530635),"09., Schlickplatz 6 ROSSAUER KASERNE",,,Gebäude,,,,9,,,,,,1,bauwerke,,,28763,,,Roßauer Kaserne,1,https://www.geschichtewiki.wien.gv.at/?curid=28763,
KULTURWIKIOGD.283888,283888,POINT (16.364826234618036 48.19100414615906),"04., Rubensgasse 6",,,Gebäude,,,Peter Paul Rubens,4,4,,1878,,,1,Bauwerke,,,40448,,,Rubenshof,1,https://www.geschichtewiki.wien.gv.at/?curid=40448,
KULTURWIKIOGD.283889,283889,POINT (16.37164687580628 48.20373938745258),"01., Krugerstraße 10",,,Gebäude,,,Rudolf Deibl,1,1,,1956,,,1,Bauwerke,,,40449,"Constanze Mozart,Joseph Haydn,Ludwig van Beethoven",,Rudolf-Deibl-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=40449,
KULTURWIKIOGD.283890,283890,POINT (16.41853129211147 48.26052929514288),"21., Leopoldauer Straße 70/1",,,Gebäude,,,Rudolf Hitzinger,21,21,,1969,,,1,Bauwerke,,,555,,,Rudolf-Hitzinger-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=555,
KULTURWIKIOGD.283891,283891,POINT (16.363886031443755 48.21746708933395),"09., Hörlgasse 15",,,Gebäude,,,Rudolf (Kronprinz von Österreich-Ungarn),9,9,,1871,,,1,Bauwerke,,,557,,,Rudolf-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=557,
KULTURWIKIOGD.283892,283892,POINT (16.471168955589537 48.23329248490635),"22., Quadenstraße 8/27",,,Gebäude,,,Rudolf Huber (Politiker),22,22,,1968,,,1,Bauwerke,,,40450,,,Rudolf-Huber-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=40450,
KULTURWIKIOGD.283893,283893,POINT (16.371004802419712 48.18759328882419),"04., Kolschitzkygasse 14-18/6",,,Gebäude,,,Rudolf Kloss,4,4,,1953,,,1,Bauwerke,,,573,,,Rudolf-Kloss-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=573,
KULTURWIKIOGD.283894,283894,POINT (16.351130189970373 48.19039845799735),"06., Mollardgasse 39-41/1",,,Gebäude,,,Rudolf Krammer,6,6,,1980,,,1,Bauwerke,,,625,,,Rudolf-Krammer-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=625,
KULTURWIKIOGD.283895,283895,POINT (16.424755289973675 48.22540282843002),"22., Schüttauplatz 17",,,Gebäude,,,Rudolf-Krbec-Hof,22,22,,1990,,,1,Bauwerke,,,627,,,Rudolf-Krbec-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=627,
KULTURWIKIOGD.283896,283896,POINT (16.438027520331058 48.25176516758585),"22., Saikogasse 4/8",,,Gebäude,,,Rudolf Köppl,22,22,,,,,1,bauwerke,,,575,,,Rudolf-Köppl-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=575,
KULTURWIKIOGD.283897,283897,POINT (16.326647067672376 48.234906800550554),"18., Gersthofer Straße 75-77/8",,,Gebäude,,,Rudolf Sigmund,18,,,,,,1,bauwerke,,,28751,,,Rudolf-Sigmund-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=28751,
KULTURWIKIOGD.283898,283898,POINT (16.34673174222078 48.21374931026183),"08., Skodagasse 22",,,Gebäude,,,Rudolf Alt,8,8,,1992,,,1,Bauwerke,,,718,,,Rudolf-von-Alt-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=718,
KULTURWIKIOGD.283899,283899,POINT (16.29613592881149 48.1770731146275),"13., Volkgasse 1-13/16",,,Gebäude,,,Rudolfine Muhr,13,13,,1954,,,1,Bauwerke,,,558,,,Rudolfine-Muhr-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=558,
KULTURWIKIOGD.283900,283900,POINT (16.347388356280874 48.24330689873497),"19., Billrothstraße 78",,,Gebäude,,,Rudolf (Kronprinz von Österreich-Ungarn),19,,,,,,2,organisationen,,,566,,,Rudolfinerhaus,1,https://www.geschichtewiki.wien.gv.at/?curid=566,
KULTURWIKIOGD.283901,283901,POINT (16.342020509482218 48.25587898271135),"19., Cobenzlgasse 6",,,Gebäude,,,,19,19,,,,,1,Bauwerke,,,40452,,,Rudolfshof (19),1,https://www.geschichtewiki.wien.gv.at/?curid=40452,
KULTURWIKIOGD.284131,284131,POINT (16.3761474026861 48.20532529265899),"01., Coburgbastei 9/1",,,Gebäude,,,,1,,,,,,1,bauwerke,,,46835,,,Seilerstätte 5,1,https://www.geschichtewiki.wien.gv.at/?curid=46835,
KULTURWIKIOGD.284132,284132,POINT (16.375288271621578 48.20534753244112),"01., Seilerstätte 7",,,Gebäude,,,,1,1,,1872,,,1,Bauwerke,,,46849,,,Seilerstätte 7,1,https://www.geschichtewiki.wien.gv.at/?curid=46849,
KULTURWIKIOGD.284133,284133,POINT (16.375149367548175 48.21162859424057),"01., Rabensteig 3",,,Gebäude,,,,1,,,,,Pempflingerhof,1,bauwerke,,,32902,,,Seitenstettengasse 6,1,https://www.geschichtewiki.wien.gv.at/?curid=32902,
KULTURWIKIOGD.284134,284134,POINT (16.37482114738529 48.211745706553714),"01., Seitenstettengasse 5",Großer Seitenstettner Hof,,Gebäude,,,Stift Seitenstetten,1,,,,,,1,bauwerke,,,16155,,,Seitenstettner Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=16155,
KULTURWIKIOGD.284135,284135,POINT (16.372135748380906 48.210993492514305),"01., Hoher Markt 5",,,Gebäude,,,,1,,,,,,1,bauwerke,,,16162,,,Seithaus,1,https://www.geschichtewiki.wien.gv.at/?curid=16162,
KULTURWIKIOGD.284136,284136,POINT (16.368860602804702 48.21008985048343),"01., Seitzergasse 2-4",,,Gebäude,,,Mohren,1,,,,,,1,bauwerke,,,32562,,,Seitzergasse 2-4,1,https://www.geschichtewiki.wien.gv.at/?curid=32562,
KULTURWIKIOGD.284137,284137,POINT (16.36950668332152 48.210055849959275),"01., Tuchlauben 7",Tuchlaubenhof,,Gebäude,,,Kartause Seitz,1,1,,,,Zu den Röhren,1,bauwerke,,,16273,,,Seitzerhof,1,https://www.geschichtewiki.wien.gv.at/?curid=16273,
KULTURWIKIOGD.284138,284138,POINT (16.36950668332152 48.210055849959275),"01., Tuchlauben 7",,,Gebäude,,,Seitzerhof,1,1,,,,,1,Bauwerke,,,16275,,,Seitzerkeller,1,https://www.geschichtewiki.wien.gv.at/?curid=16275,
KULTURWIKIOGD.284139,284139,POINT (16.349266958185716 48.23676737459329),"19., Billrothstraße 20",,,Gebäude,,,,19,19,,1907,,,1,Bauwerke,,,40501,,,Selma-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=40501,
KULTURWIKIOGD.284140,284140,POINT (16.349610086853676 48.23060029092826),"18., Semperstraße 58",,,Gebäude,,,Gottfried Semper,18,18,,1912,,,1,Bauwerke,,,40502,,,Semperhof,1,https://www.geschichtewiki.wien.gv.at/?curid=40502,
KULTURWIKIOGD.284141,284141,POINT (16.332669437981135 48.23865907009364),"19., Hartäckerstraße 45(SENIORENWOHNANLAGE)",,,Gebäude,,,,19,19,,1967,,,1,Bauwerke,,,16680,,,Seniorenwohnanlage der Wiener Kaufmannschaft,1,https://www.geschichtewiki.wien.gv.at/?curid=16680,
KULTURWIKIOGD.284142,284142,POINT (16.3714602717632 48.22929235167648),"20., Jägerstraße 30",Odeon,,Gebäude,,,,20,20,,1980,,PupoDrom,1,Bauwerke,,,16712,"Erwin Piplits,Ulrike Kaufmann",,Serapions Theater,1,https://www.geschichtewiki.wien.gv.at/?curid=16712,
KULTURWIKIOGD.284143,284143,POINT (16.35143527117694 48.17210998653072),"10., Triester Straße 50",,,Gebäude,,,,10,10,,1894,,,1,Bauwerke,,,16730,,,Serotherapeutisches Institut,1,https://www.geschichtewiki.wien.gv.at/?curid=16730,
KULTURWIKIOGD.284144,284144,POINT (16.36454996177816 48.21911366443443),"09., Berggasse 25",,,Gebäude,,,Serviten-Orden,9,,,,,,1,bauwerke,,,40503,,,Servitenhof,1,https://www.geschichtewiki.wien.gv.at/?curid=40503,
KULTURWIKIOGD.284145,284145,POINT (16.363835558603242 48.22043322564001),"09., Servitengasse 9",,,Gebäude,,,,9,9,,1646,,,1,Bauwerke,,,16771,,,Servitenkloster,1,https://www.geschichtewiki.wien.gv.at/?curid=16771,
KULTURWIKIOGD.284146,284146,POINT (16.30581092731894 48.20947074524356),"16., Maroltingergasse 56-58/5",,,Gebäude,,,Albert Sever,16,,,,,,1,bauwerke,,,16806,,,Severhof,1,https://www.geschichtewiki.wien.gv.at/?curid=16806,
KULTURWIKIOGD.284445,284445,POINT (16.370371736289584 48.21031738627617),"01., Tuchlauben 11",,,Gebäude,,,Steinernes Kleeblatt,1,,,,,,1,bauwerke,,,32537,"Santino Bussi,Joseph Gunkel,Moritz Kuffner",,Tuchlauben 11,1,https://www.geschichtewiki.wien.gv.at/?curid=32537,
KULTURWIKIOGD.284446,284446,POINT (16.370885437131275 48.21030527085916),"01., Tuchlauben 12",Altes Musikvereinsgebäude,,Gebäude,,,,1,1,,,,,1,bauwerke,,,32550,,,Tuchlauben 12,1,https://www.geschichtewiki.wien.gv.at/?curid=32550,
KULTURWIKIOGD.284447,284447,POINT (16.370852924724655 48.21057543564059),"01., Kleeblattgasse 13",,,Gebäude,,,,1,,,,,,1,bauwerke,,,32543,,,Tuchlauben 15,1,https://www.geschichtewiki.wien.gv.at/?curid=32543,
KULTURWIKIOGD.284448,284448,POINT (16.371314855042804 48.210605152221135),"01., Tuchlauben 16",,,Gebäude,,,,1,1,,1442,,,1,Bauwerke,,,32554,,,Tuchlauben 16,1,https://www.geschichtewiki.wien.gv.at/?curid=32554,
KULTURWIKIOGD.284449,284449,POINT (16.371054681835147 48.21067339998054),"01., Tuchlauben 17",,,Gebäude,,,,1,,,,,,1,bauwerke,,,32544,,,Tuchlauben 17,1,https://www.geschichtewiki.wien.gv.at/?curid=32544,
KULTURWIKIOGD.284450,284450,POINT (16.37142846837407 48.21068227874444),"01., Tuchlauben 18",,,Gebäude,,,,1,1,,,,,1,bauwerke,,,32555,,,Tuchlauben 18,1,https://www.geschichtewiki.wien.gv.at/?curid=32555,
KULTURWIKIOGD.284451,284451,POINT (16.371194167670044 48.21080762550358),"01., Tuchlauben 19","Zum Sommer,Sommerhaus",,Gebäude,,,,1,1,,1398,,Spezereiwarenhandlung Josef Reich,1,Bauwerke,,,32546,Caspar Bernhardt,,Tuchlauben 19,1,https://www.geschichtewiki.wien.gv.at/?curid=32546,
KULTURWIKIOGD.284452,284452,POINT (16.37143553705588 48.21098219888866),"01., Tuchlauben 23",,,Gebäude,,,,1,1,,1441,,Unter den Scherern,1,Bauwerke,,,32548,,,Tuchlauben 23,1,https://www.geschichtewiki.wien.gv.at/?curid=32548,
KULTURWIKIOGD.284453,284453,POINT (16.371504055282035 48.21102822282481),"01., Schultergasse 1",Zu den zwei Delphinen,,Gebäude,,,,1,1,,1443,,,1,Bauwerke,,,32549,,,Tuchlauben 25,1,https://www.geschichtewiki.wien.gv.at/?curid=32549,
KULTURWIKIOGD.284454,284454,POINT (16.36894680833777 48.20981706287201),"01., Tuchlauben 3",,,Gebäude,,,,1,1,,1357,,"Eisernes Gatter,Zum Eysnein Gatter",1,Bauwerke,,,32535,,,Tuchlauben 3,1,https://www.geschichtewiki.wien.gv.at/?curid=32535,
KULTURWIKIOGD.284455,284455,POINT (16.369945147875804 48.21021544030495),"01., Tuchlauben 7A","Zum weißen Storch,Zum Mohren",,Gebäude,,,,1,,,,,,1,bauwerke,,,32538,,,Tuchlauben 9,1,https://www.geschichtewiki.wien.gv.at/?curid=32538,
KULTURWIKIOGD.284456,284456,POINT (16.36950668332152 48.210055849959275),"01., Tuchlauben 7",,,Gebäude,,,Tuchhandel,1,1,,1912,,"Seitzerhof,Basar",1,Bauwerke,,,294,,,Tuchlaubenhof,1,https://www.geschichtewiki.wien.gv.at/?curid=294,
KULTURWIKIOGD.284457,284457,POINT (16.270684449498184 48.191187103255196),"13., Tuersgasse 3",,,Gebäude,,,Tuersgasse,13,13,,,,,1,Bauwerke,,,40570,,,Tuers-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=40570,
KULTURWIKIOGD.284458,284458,POINT (16.355652923833375 48.24292387765509),"19., Döblinger Hauptstraße 96",Villa Wertheimstein,,Gebäude,,,,19,19,,,,,1,Bauwerke,,,41000,,,Tullner Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=41000,
KULTURWIKIOGD.284459,284459,POINT (16.34583056552812 48.168293150761194),"10., Wienerbergstraße 11",Vienna Twin Towers,,Gebäude,,,,10,10,,,,,1,Bauwerke,,,29894,,,Twin Towers,1,https://www.geschichtewiki.wien.gv.at/?curid=29894,
KULTURWIKIOGD.283636,283636,POINT (16.320265616261665 48.23781978672201),"18., Gersthofer Straße 125-127(KINDERTAGESHEIM)",,,Gebäude,,,Pablo-Neruda-Hof,18,18,,1976,,,1,Bauwerke,,,1518,,,Pablo-Neruda-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=1518,
KULTURWIKIOGD.283637,283637,POINT (16.355125094224203 48.207260728717046),"08., Auerspergstraße 1",,,Gebäude,,,Auersperg,8,8,,,,,1,bauwerke,,,27915,,,Palais Auersperg,1,https://www.geschichtewiki.wien.gv.at/?curid=27915,
KULTURWIKIOGD.283638,283638,POINT (16.365911228977616 48.21113143427122),"01., Freyung 1",,,Gebäude,,,Graf Hardegg,1,,,,,,1,bauwerke,,,4042,,,Palais Hardegg,1,https://www.geschichtewiki.wien.gv.at/?curid=4042,
KULTURWIKIOGD.283639,283639,POINT (16.373628492829198 48.212880860827184),"01., Gonzagagasse 1",Palais Wickenburg,,Gebäude,,,,1,1,,1862,,,1,Bauwerke,,,42531,,,Palais Wickenburg,1,https://www.geschichtewiki.wien.gv.at/?curid=42531,
KULTURWIKIOGD.283640,283640,POINT (16.391937148198146 48.209320306374835),"03., Löwengasse 27",,,Gebäude,,,,3,,,,,,1,bauwerke,,,2026,,,Palais des Beaux Arts,1,https://www.geschichtewiki.wien.gv.at/?curid=2026,
KULTURWIKIOGD.283641,283641,POINT (16.37660327868171 48.20387678067039),"01., Parkring 18",,,Gebäude,,,Joseph Alexander Helfert,1,,,,,,1,bauwerke,,,55809,,,Palais des Freiherrn von Helfert,1,https://www.geschichtewiki.wien.gv.at/?curid=55809,
KULTURWIKIOGD.283642,283642,POINT (16.367566930379045 48.20660229866429),"01., Josefsplatz 5",,,Gebäude,,,,1,,,,,,1,bauwerke,,,2189,,,Pallavicinipalais,1,https://www.geschichtewiki.wien.gv.at/?curid=2189,
KULTURWIKIOGD.283643,283643,POINT (16.29628029485515 48.18738946515424),"13., Auhofstraße 10",,,Gebäude,,,,13,13,,,,,1,Bauwerke,,,2209,,,Pallottihaus,1,https://www.geschichtewiki.wien.gv.at/?curid=2209,
KULTURWIKIOGD.283644,283644,POINT (16.306931883626042 48.186841642784046),"13., Schloß Schönbrunn S Bauhof",,,Gebäude,,,,13,13,,1882,,,1,Bauwerke,,,2227,,,Palmenhaus,1,https://www.geschichtewiki.wien.gv.at/?curid=2227,
KULTURWIKIOGD.283645,283645,POINT (16.36834727533515 48.17045055501233),"10., Paltramplatz 5-6",,,Gebäude,,,Paltram vor dem Freithof,10,10,,1914,,,1,Bauwerke,,,40399,,,Paltramhof,1,https://www.geschichtewiki.wien.gv.at/?curid=40399,
KULTURWIKIOGD.283646,283646,POINT (16.366006009561193 48.19830722121134),"04., Operngasse 26",,,Gebäude,,,,4,4,,1936,,,1,Bauwerke,,,3454,,,Papageno-Hof,1,https://www.geschichtewiki.wien.gv.at/?curid=3454,
KULTURWIKIOGD.283647,283647,POINT (16.368439323836217 48.20815814586954),"01., Habsburgergasse 5",,,Gebäude,,,,1,1,,,,,1,Bauwerke,,,3495,,,Pappenheimsches Haus,1,https://www.geschichtewiki.wien.gv.at/?curid=3495,
KULTURWIKIOGD.283648,283648,POINT (16.36938554984531 48.211238487430016),"01., Parisergasse 4",,,Gebäude,,,,1,1,,1421,,,1,Bauwerke,,,36353,,,Parisergasse 4,1,https://www.geschichtewiki.wien.gv.at/?curid=36353,
KULTURWIKIOGD.283649,283649,POINT (16.35915815818891 48.20798232093474),"01., Dr.-Karl-Renner-Ring 3",,,Gebäude,,,,1,,,,,,1,bauwerke,,,4201,,,Parlament,1,https://www.geschichtewiki.wien.gv.at/?curid=4201,
KULTURWIKIOGD.283650,283650,POINT (16.362290311157995 48.21243767650772),"01., Mölker Bastei 8",,,Gebäude,,,,1,,,,,,1,bauwerke,,,4431,,,Pasqualatihaus,1,https://www.geschichtewiki.wien.gv.at/?curid=4431,
KULTURWIKIOGD.283902,283902,POINT (16.39394946492951 48.1964605838616),"03., Barmherzigengasse 16",,,Gebäude,,,,3,3,,1900,,,1,Bauwerke,,,40451,,,Rudolfshof (3),1,https://www.geschichtewiki.wien.gv.at/?curid=40451,
KULTURWIKIOGD.283903,283903,POINT (16.367642532062728 48.21818053530635),"09., Schlickplatz 6 ROSSAUER KASERNE",Roßauer Kaserne,,Gebäude,,,Rudolf (Kronprinz von Österreich-Ungarn),9,9,,,,,1,Bauwerke,,,699,,,Rudolfskaserne,1,https://www.geschichtewiki.wien.gv.at/?curid=699,
KULTURWIKIOGD.283904,283904,POINT (16.3908040791809 48.19618509669552),"03., Juchgasse 25 KH Rudolfstiftung",,,Gebäude,,,Rudolf (Kronprinz von Österreich-Ungarn),3,,,,,,2,organisationen,,,709,,,Klinik Landstraße,1,https://www.geschichtewiki.wien.gv.at/?curid=709,
KULTURWIKIOGD.283905,283905,POINT (16.3373820538116 48.22765259051118),"18., Währinger Straße 133",,,Gebäude,,,Familie Ruhrhof,18,18,,1798,,,1,Bauwerke,,,737,,,Ruhrhofer-Häuser,1,https://www.geschichtewiki.wien.gv.at/?curid=737,
KULTURWIKIOGD.283906,283906,POINT (16.37960152153957 48.190766754364475),"04., Prinz-Eugen-Straße 60",,,Gebäude,,,,4,4,,1901,,Landaupalais,1,Bauwerke,,,3152,,,Rumänische Botschaft,1,https://www.geschichtewiki.wien.gv.at/?curid=3152,
KULTURWIKIOGD.283907,283907,POINT (16.463417295668435 48.25621670633805),"22., Hosnedlgasse 12 Obj. 1",Obelix-Turm,,Gebäude,,,,22,22,,,,,1,Bauwerke,,,28854,,,Runder Wagramer,1,https://www.geschichtewiki.wien.gv.at/?curid=28854,
